transaction_id,transaction_date,store_id,store_name,region,city,product_name,category,unit_price_ghs,quantity,discount_pct,subtotal_ghs,discount_amount_ghs,total_ghs,payment_method,cashier_id,customer_id,age
TX10615,2023-04-16,STR002,Kumasi Main,Ashanti,Kumasi,Baby Powder,Health & Beauty,28.39,2,0.0,56.78,0.0,56.78,Credit,CSH020,CUS0048,54.0
TX10616,2023-04-14,STR005,Tamale North,Northern,Tamale,Socks Pack 3,Clothing,38.7,12,0.1,464.4,46.44,417.96,MoMo,CSH011,CUS0089,47.0
TX10617,2023-11-27,STR005,Tamale North,Northern,Tamale,Air Freshener,Household,32.76,1,0.1,32.76,3.28,29.48,Cash,CSH026,CUS0488,59.0
TX10618,2023-07-16,STR002,Kumasi Main,Ashanti,Kumasi,Dish Soap 750ml,Household,15.77,10,0.1,157.7,15.77,141.93,Cash,CSH028,CUS0237,31.0
TX10619,2023-04-22,STR002,Kumasi Main,Ashanti,Kumasi,Baseball Cap,Clothing,47.77,2,0.1,95.54,9.55,85.99,MoMo,CSH004,CUS0373,41.0
TX10620,2023-08-25,STR005,Tamale North,Northern,Tamale,Sneakers Size 40,Clothing,64.0,5,0.0,320.0,0.0,320.0,MoMo,CSH013,CUS0385,59.0
TX10621,2023-06-17,STR002,Kumasi Main,Ashanti,Kumasi,Mop & Bucket Set,Household,5.64,2,0.1,11.28,1.13,10.15,Bank Card,CSH015,CUS0272,46.0
TX10622,2023-02-21,STR002,Kumasi Main,Ashanti,Kumasi,Broom,Household,55.49,3,0.15,166.47,24.97,141.5,Cash,CSH001,CUS0189,33.0
TX10623,2023-12-12,STR003,Takoradi Market,Western,Takoradi,Oats 500g,Grocery,16.97,4,0.1,67.88,6.79,61.09,Cash,CSH023,CUS0487,60.0
TX10624,2023-07-13,STR001,Accra Central,Greater Accra,Accra,Broom,Household,31.64,10,0.0,316.4,0.0,316.4,Cash,CSH001,CUS0192,62.0
TX10625,2023-02-19,STR001,Accra Central,Greater Accra,Accra,School Uniform,Clothing,87.36,2,0.0,174.72,0.0,174.72,Credit,CSH018,CUS0447,42.0
TX10627,2023-01-23,STR004,Tema Hub,Greater Accra,Tema,Cooking Oil 5L,Grocery,28.66,5,0.1,143.3,14.33,128.97,MoMo,CSH004,CUS0278,27.0
TX10628,2023-11-20,STR005,Tamale North,Northern,Tamale,Toothpaste 100g,Health & Beauty,16.85,2,0.05,33.7,1.69,32.01,Cash,CSH025,CUS0349,19.0
TX10629,2023-09-19,STR003,Takoradi Market,Western,Takoradi,Washing Powder 1kg,Household,25.11,10,0.05,251.1,12.55,238.55,Cash,CSH029,CUS0247,56.0
TX10630,2023-03-12,STR001,Accra Central,Greater Accra,Accra,School Uniform,Clothing,93.27,4,0.05,373.08,18.65,354.43,Cash,CSH030,CUS0451,47.0
TX10631,2023-01-21,STR005,Tamale North,Northern,Tamale,Plastic Basin,Household,13.06,6,0.1,78.36,7.84,70.52,MoMo,CSH011,CUS0076,26.0
TX10632,2023-12-23,STR002,Kumasi Main,Ashanti,Kumasi,Biscuits Pack,Grocery,5.11,11,0.0,56.21,0.0,56.21,Bank Card,CSH003,CUS0154,52.0
TX10633,2023-03-30,STR004,Tema Hub,Greater Accra,Tema,Phone Charger,Electronics,86.95,3,0.0,260.85,0.0,260.85,Cash,CSH007,CUS0144,26.0
TX10634,2023-11-22,STR002,Kumasi Main,Ashanti,Kumasi,Toilet Cleaner,Household,41.35,5,0.0,206.75,0.0,206.75,MoMo,CSH013,CUS0435,60.0
TX10635,2023-03-21,STR002,Kumasi Main,Ashanti,Kumasi,Air Freshener,Household,30.36,10,0.1,303.6,30.36,273.24,Cash,CSH010,CUS0485,37.0
TX10636,2023-06-06,STR005,Tamale North,Northern,Tamale,Toothpaste 100g,Health & Beauty,32.2,3,0.0,96.6,0.0,96.6,Cash,CSH016,CUS0086,47.0
TX10637,2023-09-09,STR002,Kumasi Main,Ashanti,Kumasi,Sugar 2kg,Grocery,3.16,9,0.1,28.44,2.84,25.6,MoMo,CSH010,CUS0185,37.0
TX10638,2023-03-25,STR005,Tamale North,Northern,Tamale,LED Desk Lamp,Electronics,757.42,2,0.0,1514.84,0.0,1514.84,Bank Card,CSH017,CUS0285,49.0
TX10639,2023-09-02,STR004,Tema Hub,Greater Accra,Tema,Men T-Shirt,Clothing,84.39,7,0.1,590.73,59.07,531.66,Cash,CSH021,CUS0462,59.0
TX10640,2023-11-05,STR002,Kumasi Main,Ashanti,Kumasi,Socks Pack 3,Clothing,64.46,11,0.0,709.06,0.0,709.06,Cash,CSH023,CUS0220,59.0
TX10641,2023-05-10,STR005,Tamale North,Northern,Tamale,USB Hub,Electronics,777.51,7,0.0,5442.57,0.0,5442.57,Bank Card,CSH014,CUS0069,56.0
TX10642,2023-04-18,STR001,Accra Central,Greater Accra,Accra,Portable Fan,Electronics,670.24,6,0.15,4021.44,603.22,3418.224,Cash,CSH003,CUS0047,52.0
TX10643,2023-07-11,STR004,Tema Hub,Greater Accra,Tema,Baby Powder,Health & Beauty,37.38,12,0.0,448.56,0.0,448.56,Cash,CSH019,CUS0497,48.0
TX10644,2023-05-13,STR002,Kumasi Main,Ashanti,Kumasi,Sugar 2kg,Grocery,5.3,3,0.15,15.9,2.38,13.52,MoMo,CSH010,CUS0094,37.0
TX10646,2023-05-17,STR005,Tamale North,Northern,Tamale,Bluetooth Speaker,Electronics,214.91,1,0.0,214.91,0.0,214.91,MoMo,CSH011,CUS0446,65.0
TX10647,2023-07-02,STR003,Takoradi Market,Western,Takoradi,Milk Powder 400g,Grocery,28.94,7,0.05,202.58,10.13,192.45,Cash,CSH029,CUS0500,25.0
TX10648,2023-05-08,STR002,Kumasi Main,Ashanti,Kumasi,Portable Fan,Electronics,143.93,9,0.0,1295.37,0.0,1295.37,Credit,CSH007,CUS0453,45.0
TX10649,2023-12-14,STR001,Accra Central,Greater Accra,Accra,Men T-Shirt,Clothing,82.65,1,0.15,82.65,12.4,70.25,MoMo,CSH014,CUS0204,48.0
TX10650,2023-09-24,STR004,Tema Hub,Greater Accra,Tema,LED Desk Lamp,Electronics,281.56,4,0.1,1126.24,112.62,1013.62,Cash,CSH028,CUS0400,36.0
TX10651,2023-05-05,STR004,Tema Hub,Greater Accra,Tema,Oats 500g,Grocery,40.25,8,0.1,322.0,32.2,289.8,MoMo,CSH023,CUS0218,55.0
TX10652,2023-12-07,STR001,Accra Central,Greater Accra,Accra,Milk Powder 400g,Grocery,38.2,5,0.0,191.0,0.0,191.0,MoMo,CSH016,CUS0474,44.0
TX10653,2023-07-13,STR001,Accra Central,Greater Accra,Accra,School Uniform,Clothing,113.04,10,0.0,1130.4,0.0,1130.4,MoMo,CSH008,CUS0432,26.0
TX10654,2023-04-07,STR003,Takoradi Market,Western,Takoradi,Power Bank,Electronics,115.58,2,0.0,231.16,0.0,231.16,MoMo,CSH001,CUS0341,27.0
TX10655,2023-07-06,STR003,Takoradi Market,Western,Takoradi,Portable Fan,Electronics,476.16,7,0.0,3333.12,0.0,3333.1200000000003,Cash,CSH028,CUS0039,64.0
TX10656,2023-12-15,STR004,Tema Hub,Greater Accra,Tema,Children Shorts,Clothing,101.25,5,0.15,506.25,75.94,430.31,Cash,CSH023,CUS0100,29.0
TX10657,2023-12-28,STR001,Accra Central,Greater Accra,Accra,Sunscreen SPF30,Health & Beauty,19.75,12,0.0,237.0,0.0,237.0,Cash,CSH026,CUS0289,19.0
TX10658,2023-04-02,STR003,Takoradi Market,Western,Takoradi,Sugar 2kg,Grocery,36.07,4,0.1,144.28,14.43,129.85,MoMo,CSH001,CUS0254,36.0
TX10659,2023-07-20,STR005,Tamale North,Northern,Tamale,Plastic Basin,Household,30.35,8,0.0,242.8,0.0,242.8,MoMo,CSH018,CUS0222,65.0
TX10660,2023-12-30,STR004,Tema Hub,Greater Accra,Tema,Wireless Earbuds,Electronics,305.35,10,0.15,3053.5,458.02,2595.48,Bank Card,CSH029,CUS0357,62.0
TX10661,2023-07-05,STR002,Kumasi Main,Ashanti,Kumasi,Sugar 2kg,Grocery,34.37,4,0.1,137.48,13.75,123.73,MoMo,CSH022,CUS0023,23.0
TX10662,2023-03-02,STR002,Kumasi Main,Ashanti,Kumasi,Bluetooth Speaker,Electronics,331.25,8,0.0,2650.0,0.0,2650.0,Bank Card,CSH004,CUS0250,28.0
TX10663,2023-07-12,STR002,Kumasi Main,Ashanti,Kumasi,Air Freshener,Household,23.16,10,0.0,231.6,0.0,231.6,MoMo,CSH015,CUS0010,30.0
TX10664,2023-09-18,STR003,Takoradi Market,Western,Takoradi,Bluetooth Speaker,Electronics,138.89,2,0.0,277.78,0.0,277.78,MoMo,CSH004,CUS0246,45.0
TX10665,2023-10-20,STR005,Tamale North,Northern,Tamale,Sardines 125g,Grocery,21.88,11,0.1,240.68,24.07,216.61,Cash,CSH013,CUS0325,33.0
TX10666,2023-10-27,STR001,Accra Central,Greater Accra,Accra,Candles Pack,Household,54.05,9,0.0,486.45,0.0,486.45,Cash,CSH020,CUS0100,29.0
TX10667,2023-10-22,STR002,Kumasi Main,Ashanti,Kumasi,USB Hub,Electronics,405.02,6,0.0,2430.12,0.0,2430.12,Cash,CSH004,CUS0290,39.0
TX10668,2023-12-03,STR005,Tamale North,Northern,Tamale,Women Dress,Clothing,116.56,3,0.0,349.68,0.0,349.68,Credit,CSH022,CUS0180,56.0
TX10669,2023-06-30,STR005,Tamale North,Northern,Tamale,Toilet Cleaner,Household,39.62,12,0.0,475.44,0.0,475.44,MoMo,CSH010,CUS0223,28.0
TX10670,2023-11-15,STR002,Kumasi Main,Ashanti,Kumasi,Cornflakes 500g,Grocery,24.53,10,0.0,245.3,0.0,245.3,Cash,CSH015,CUS0394,44.0
TX10671,2023-11-19,STR001,Accra Central,Greater Accra,Accra,Sneakers Size 40,Clothing,113.9,3,0.05,341.7,17.09,324.61,Cash,CSH027,CUS0250,28.0
TX10672,2023-08-11,STR005,Tamale North,Northern,Tamale,Toothpaste 100g,Health & Beauty,25.4,3,0.0,76.2,0.0,76.2,Credit,CSH022,CUS0147,65.0
TX10673,2023-05-20,STR005,Tamale North,Northern,Tamale,Washing Powder 1kg,Household,24.76,2,0.0,49.52,0.0,49.52,Bank Card,CSH008,CUS0442,55.0
TX10674,2023-09-08,STR004,Tema Hub,Greater Accra,Tema,Bluetooth Speaker,Electronics,186.46,12,0.0,2237.52,0.0,2237.52,MoMo,CSH004,CUS0096,41.0
TX10675,2023-12-14,STR001,Accra Central,Greater Accra,Accra,Milk Powder 400g,Grocery,39.91,7,0.0,279.37,0.0,279.37,Cash,CSH022,CUS0257,57.0
TX10676,2023-11-24,STR002,Kumasi Main,Ashanti,Kumasi,Sardines 125g,Grocery,25.13,5,0.0,125.65,0.0,125.65,Bank Card,CSH015,CUS0325,33.0
TX10677,2023-04-28,STR003,Takoradi Market,Western,Takoradi,Candles Pack,Household,22.21,7,0.05,155.47,7.77,147.7,Bank Card,CSH003,CUS0493,59.0
TX10678,2023-05-27,STR001,Accra Central,Greater Accra,Accra,Phone Charger,Electronics,805.62,3,0.05,2416.86,120.84,2296.02,Cash,CSH024,CUS0004,32.0
TX10679,2023-07-27,STR002,Kumasi Main,Ashanti,Kumasi,Air Freshener,Household,35.9,11,0.05,394.9,19.75,375.15,unknown,CSH018,CUS0016,46.0
TX10680,2023-03-28,STR003,Takoradi Market,Western,Takoradi,Biscuits Pack,Grocery,29.68,1,0.05,29.68,1.48,28.2,Cash,CSH014,CUS0280,62.0
TX10681,2023-05-08,STR004,Tema Hub,Greater Accra,Tema,Toilet Cleaner,Household,27.4,2,0.0,54.8,0.0,54.8,Bank Card,CSH019,CUS0336,40.0
TX10682,2023-01-19,STR004,Tema Hub,Greater Accra,Tema,Flour 1kg,Grocery,39.24,11,0.05,431.64,21.58,410.06,Bank Card,CSH011,CUS0247,56.0
TX10683,2023-01-05,STR003,Takoradi Market,Western,Takoradi,Women Blouse,Clothing,18.53,12,0.0,222.36,0.0,222.36,Cash,CSH004,CUS0258,63.0
TX10684,2023-07-11,STR004,Tema Hub,Greater Accra,Tema,Wireless Earbuds,Electronics,664.41,5,0.0,3322.05,0.0,3322.05,MoMo,CSH015,CUS0497,48.0
TX10685,2023-12-30,STR004,Tema Hub,Greater Accra,Tema,Tomato Paste 400g,Grocery,16.8,7,0.0,117.6,0.0,117.6,Cash,CSH029,CUS0476,62.0
TX10686,2023-09-08,STR001,Accra Central,Greater Accra,Accra,Sugar 2kg,Grocery,39.99,11,0.0,439.89,0.0,439.89,Cash,CSH013,CUS0384,18.0
TX10688,2023-08-08,STR005,Tamale North,Northern,Tamale,LED Desk Lamp,Electronics,431.56,5,0.0,2157.8,0.0,2157.8,Cash,CSH028,CUS0475,19.0
TX10689,2023-12-25,STR003,Takoradi Market,Western,Takoradi,Sardines 125g,Grocery,10.74,12,0.15,128.88,19.33,109.55,Bank Card,CSH005,CUS0340,22.0
TX10690,2023-04-13,STR004,Tema Hub,Greater Accra,Tema,Power Bank,Electronics,842.27,3,0.0,2526.81,0.0,2526.81,Cash,CSH008,CUS0152,24.0
TX10691,2023-06-05,STR002,Kumasi Main,Ashanti,Kumasi,Sneakers Size 40,Clothing,66.88,9,0.0,601.92,0.0,601.92,MoMo,CSH029,CUS0396,34.0
TX10692,2023-05-27,STR001,Accra Central,Greater Accra,Accra,Rice 25kg,Grocery,3.02,11,0.1,33.22,3.32,29.9,Cash,CSH012,CUS0178,32.0
TX10693,2023-03-08,STR003,Takoradi Market,Western,Takoradi,Women Blouse,Clothing,27.88,1,0.1,27.88,2.79,25.09,MoMo,CSH012,CUS0163,48.0
TX10694,2023-11-05,STR002,Kumasi Main,Ashanti,Kumasi,School Uniform,Clothing,77.6,2,0.0,155.2,0.0,155.2,Cash,CSH023,CUS0380,44.0
TX10695,2023-08-31,STR004,Tema Hub,Greater Accra,Tema,Bluetooth Speaker,Electronics,803.16,10,0.0,8031.6,0.0,8031.6,Cash,CSH009,CUS0033,26.0
TX10696,2023-02-04,STR005,Tamale North,Northern,Tamale,Women Dress,Clothing,63.75,12,0.0,765.0,0.0,765.0,Bank Card,CSH009,CUS0417,31.0
TX10697,2023-04-08,STR002,Kumasi Main,Ashanti,Kumasi,Men T-Shirt,Clothing,115.49,1,0.15,115.49,17.32,98.17,Credit,CSH025,CUS0445,32.0
TX10698,2023-04-05,STR005,Tamale North,Northern,Tamale,Candles Pack,Household,51.76,7,0.05,362.32,18.12,344.2,unknown,CSH017,CUS0179,46.0
TX10699,2023-10-10,STR004,Tema Hub,Greater Accra,Tema,Face Wash,Health & Beauty,17.2,4,0.0,68.8,0.0,68.8,MoMo,CSH029,CUS0427,34.0
TX10700,2023-04-18,STR003,Takoradi Market,Western,Takoradi,Flour 1kg,Grocery,37.06,1,0.1,37.06,3.71,33.35,Credit,CSH023,CUS0101,35.0
TX10701,2023-01-30,STR005,Tamale North,Northern,Tamale,Children Shorts,Clothing,59.65,10,0.0,596.5,0.0,596.5,Cash,CSH001,CUS0268,64.0
TX10702,2023-05-12,STR005,Tamale North,Northern,Tamale,Shampoo 300ml,Health & Beauty,40.85,12,0.0,490.2,0.0,490.2,Bank Card,CSH028,CUS0323,65.0
TX10703,2023-09-03,STR004,Tema Hub,Greater Accra,Tema,Oats 500g,Grocery,12.04,12,0.0,144.48,0.0,144.48,Cash,CSH016,CUS0065,62.0
TX10704,2023-11-08,STR002,Kumasi Main,Ashanti,Kumasi,Men T-Shirt,Clothing,49.64,3,0.15,148.92,22.34,126.58,Cash,CSH013,CUS0417,31.0
TX10705,2023-07-16,STR001,Accra Central,Greater Accra,Accra,Toothpaste 100g,Health & Beauty,41.06,1,0.05,41.06,2.05,39.01,Cash,CSH008,CUS0168,25.0
TX10706,2023-01-05,STR001,Accra Central,Greater Accra,Accra,Children Shorts,Clothing,113.74,10,0.0,1137.4,0.0,1137.4,MoMo,CSH016,CUS0330,34.0
TX10707,2023-10-06,STR005,Tamale North,Northern,Tamale,Toilet Cleaner,Household,23.44,8,0.0,187.52,0.0,187.52,Cash,CSH004,CUS0043,63.0
TX10708,2023-07-17,STR005,Tamale North,Northern,Tamale,Toilet Cleaner,Household,5.07,4,0.0,20.28,0.0,20.28,Cash,CSH029,CUS0044,40.0
TX10709,2023-05-25,STR001,Accra Central,Greater Accra,Accra,Toilet Cleaner,Household,64.45,4,0.0,257.8,0.0,257.8,Credit,CSH029,CUS0285,49.0
TX10710,2023-12-14,STR001,Accra Central,Greater Accra,Accra,Toothpaste 100g,Health & Beauty,13.08,9,0.0,117.72,0.0,117.72,MoMo,CSH029,CUS0397,56.0
TX10711,2023-02-09,STR001,Accra Central,Greater Accra,Accra,Sandals,Clothing,85.5,5,0.15,427.5,64.12,363.38,Bank Card,CSH013,CUS0012,21.0
TX10712,2023-02-16,STR004,Tema Hub,Greater Accra,Tema,Washing Powder 1kg,Household,11.79,7,0.1,82.53,8.25,74.28,Cash,CSH023,CUS0095,62.0
TX10713,2023-10-09,STR004,Tema Hub,Greater Accra,Tema,Sunscreen SPF30,Health & Beauty,11.05,11,0.0,121.55,0.0,121.55,Cash,CSH019,CUS0302,60.0
TX10714,2023-05-01,STR004,Tema Hub,Greater Accra,Tema,Deodorant,Health & Beauty,43.61,12,0.0,523.32,0.0,523.32,MoMo,CSH005,CUS0386,24.0
TX10715,2023-10-10,STR001,Accra Central,Greater Accra,Accra,Extension Cable,Electronics,335.49,3,0.0,1006.47,0.0,1006.47,MoMo,CSH023,CUS0253,46.0
TX10716,2023-02-24,STR002,Kumasi Main,Ashanti,Kumasi,Mop & Bucket Set,Household,46.77,7,0.0,327.39,0.0,327.39,Cash,CSH003,CUS0499,59.0
TX10717,2023-08-29,STR002,Kumasi Main,Ashanti,Kumasi,Smart TV 43in,Electronics,503.19,7,0.0,3522.33,0.0,3522.33,MoMo,CSH015,CUS0242,27.0
TX10718,2023-03-30,STR001,Accra Central,Greater Accra,Accra,Women Blouse,Clothing,33.9,11,0.0,372.9,0.0,372.9,MoMo,CSH023,CUS0035,58.0
TX10719,2023-05-20,STR003,Takoradi Market,Western,Takoradi,Face Wash,Health & Beauty,19.61,4,0.0,78.44,0.0,78.44,Bank Card,CSH002,CUS0215,51.0
TX10720,2023-12-21,STR002,Kumasi Main,Ashanti,Kumasi,Toilet Cleaner,Household,54.35,9,0.05,489.15,24.46,464.69,Bank Card,CSH026,CUS0337,28.0
TX10721,2023-06-21,STR003,Takoradi Market,Western,Takoradi,Dish Soap 750ml,Household,21.2,2,0.0,42.4,0.0,42.4,Cash,CSH025,CUS0090,54.0
TX10722,2023-10-19,STR003,Takoradi Market,Western,Takoradi,Biscuits Pack,Grocery,10.87,1,0.0,10.87,0.0,10.87,Cash,CSH010,CUS0264,21.0
TX10723,2023-07-20,STR001,Accra Central,Greater Accra,Accra,Men Trousers,Clothing,115.79,9,0.0,1042.11,0.0,1042.11,Cash,CSH004,CUS0093,19.0
TX10724,2023-01-20,STR005,Tamale North,Northern,Tamale,Rice 25kg,Grocery,25.9,7,0.0,181.3,0.0,181.3,MoMo,CSH023,CUS0410,51.0
TX10725,2023-11-08,STR002,Kumasi Main,Ashanti,Kumasi,Tomato Paste 400g,Grocery,32.98,3,0.05,98.94,4.95,93.99,MoMo,CSH014,CUS0458,57.0
TX10726,2023-03-20,STR001,Accra Central,Greater Accra,Accra,Dish Soap 750ml,Household,17.53,10,0.05,175.3,8.77,166.53,Cash,CSH026,CUS0090,54.0
TX10727,2023-05-24,STR001,Accra Central,Greater Accra,Accra,Washing Powder 1kg,Household,32.29,3,0.0,96.87,0.0,96.87,Cash,CSH016,CUS0418,57.0
TX10728,2023-05-27,STR003,Takoradi Market,Western,Takoradi,Toilet Cleaner,Household,61.39,10,0.0,613.9,0.0,613.9,Cash,CSH028,CUS0115,38.0
TX10729,2023-12-16,STR005,Tamale North,Northern,Tamale,Women Dress,Clothing,26.52,7,0.05,185.64,9.28,176.36,MoMo,CSH018,CUS0105,55.0
TX10730,2023-02-07,STR001,Accra Central,Greater Accra,Accra,Cooking Oil 5L,Grocery,14.34,3,0.05,43.02,2.15,40.87,Cash,CSH018,CUS0391,53.0
TX10731,2023-04-13,STR004,Tema Hub,Greater Accra,Tema,Bluetooth Speaker,Electronics,190.12,2,0.0,380.24,0.0,380.24,MoMo,CSH024,CUS0196,34.0
TX10732,2023-03-16,STR004,Tema Hub,Greater Accra,Tema,Power Bank,Electronics,410.94,9,0.0,3698.46,0.0,3698.46,Bank Card,CSH026,CUS0314,53.0
TX10733,2023-12-17,STR003,Takoradi Market,Western,Takoradi,Air Freshener,Household,17.81,4,0.15,71.24,10.69,60.55,Cash,CSH003,CUS0114,29.0
TX10734,2023-01-28,STR003,Takoradi Market,Western,Takoradi,Storage Box,Household,36.49,11,0.0,401.39,0.0,401.39,Cash,CSH012,CUS0493,59.0
TX10736,2023-06-12,STR005,Tamale North,Northern,Tamale,Toothpaste 100g,Health & Beauty,20.51,12,0.1,246.12,24.61,221.51,Bank Card,CSH026,CUS0413,28.0
TX10737,2023-11-21,STR004,Tema Hub,Greater Accra,Tema,Baseball Cap,Clothing,91.67,8,0.15,733.36,110.0,623.36,Bank Card,CSH014,CUS0376,23.0
TX10739,2023-08-07,STR001,Accra Central,Greater Accra,Accra,Air Freshener,Household,29.84,6,0.0,179.04,0.0,179.04,Bank Card,CSH006,CUS0217,48.0
TX10740,2023-11-21,STR005,Tamale North,Northern,Tamale,Storage Box,Household,22.1,11,0.1,243.1,24.31,218.79,MoMo,CSH026,CUS0277,53.0
TX10741,2023-11-16,STR001,Accra Central,Greater Accra,Accra,Smart TV 43in,Electronics,541.09,7,0.0,3787.63,0.0,3787.63,MoMo,CSH014,CUS0249,47.0
TX10742,2023-03-05,STR002,Kumasi Main,Ashanti,Kumasi,Oats 500g,Grocery,24.51,2,0.0,49.02,0.0,49.02,Bank Card,CSH024,CUS0164,36.0
TX10743,2023-12-04,STR004,Tema Hub,Greater Accra,Tema,Extension Cable,Electronics,674.67,9,0.0,6072.03,0.0,6072.03,Cash,CSH029,CUS0394,44.0
TX10744,2023-11-04,STR004,Tema Hub,Greater Accra,Tema,Smart TV 43in,Electronics,66.13,6,0.15,396.78,59.52,337.26,Bank Card,CSH013,CUS0357,62.0
TX10745,2023-11-22,STR002,Kumasi Main,Ashanti,Kumasi,Baby Powder,Health & Beauty,46.26,10,0.0,462.6,0.0,462.6,Cash,CSH004,CUS0457,32.0
TX10746,2023-05-14,STR002,Kumasi Main,Ashanti,Kumasi,Shampoo 300ml,Health & Beauty,36.2,7,0.15,253.4,38.01,215.39,MoMo,CSH019,CUS0408,27.0
TX10747,2023-03-08,STR002,Kumasi Main,Ashanti,Kumasi,Portable Fan,Electronics,614.6,2,0.05,1229.2,61.46,1167.74,Cash,CSH010,CUS0192,62.0
TX10748,2023-01-27,STR002,Kumasi Main,Ashanti,Kumasi,Hand Sanitizer 250ml,Health & Beauty,41.04,7,0.15,287.28,43.09,244.19,Cash,CSH004,CUS0227,39.0
TX10749,2023-04-03,STR001,Accra Central,Greater Accra,Accra,Mosquito Net,Household,12.36,3,0.0,37.08,0.0,37.08,Cash,CSH016,CUS0177,60.0
TX10750,2023-08-03,STR001,Accra Central,Greater Accra,Accra,Washing Powder 1kg,Household,34.19,11,0.0,376.09,0.0,376.09,Cash,CSH001,CUS0099,32.0
TX10751,2023-09-05,STR002,Kumasi Main,Ashanti,Kumasi,Deodorant,Health & Beauty,47.6,2,0.0,95.2,0.0,95.2,Credit,CSH018,CUS0496,58.0
TX10752,2023-04-22,STR001,Accra Central,Greater Accra,Accra,Face Wash,Health & Beauty,42.81,4,0.15,171.24,25.69,145.55,Cash,CSH009,CUS0036,57.0
TX10753,2023-09-11,STR004,Tema Hub,Greater Accra,Tema,Cooking Oil 5L,Grocery,16.59,9,0.1,149.31,14.93,134.38,Cash,CSH028,CUS0466,49.0
TX10754,2023-04-16,STR003,Takoradi Market,Western,Takoradi,Washing Powder 1kg,Household,40.02,10,0.0,400.2,0.0,400.2,Cash,CSH020,CUS0497,48.0
TX10755,2023-11-20,STR001,Accra Central,Greater Accra,Accra,Baby Powder,Health & Beauty,25.89,10,0.0,258.9,0.0,258.9,Cash,CSH010,CUS0487,60.0
TX10756,2023-08-08,STR005,Tamale North,Northern,Tamale,Sunscreen SPF30,Health & Beauty,24.31,2,0.0,48.62,0.0,48.62,Bank Card,CSH011,CUS0096,41.0
TX10757,2023-10-18,STR001,Accra Central,Greater Accra,Accra,Extension Cable,Electronics,599.08,12,0.0,7188.96,0.0,7188.96,Cash,CSH007,CUS0152,24.0
TX10758,2023-11-27,STR001,Accra Central,Greater Accra,Accra,Painkillers 20s,Health & Beauty,40.53,11,0.0,445.83,0.0,445.83,MoMo,CSH026,CUS0151,50.0
TX10759,2023-03-29,STR004,Tema Hub,Greater Accra,Tema,Mop & Bucket Set,Household,64.42,7,0.0,450.94,0.0,450.94,Cash,CSH028,CUS0190,48.0
TX10760,2023-09-28,STR005,Tamale North,Northern,Tamale,Webcam HD,Electronics,273.91,7,0.0,1917.37,0.0,1917.37,Bank Card,CSH024,CUS0224,55.0
TX10761,2023-06-10,STR003,Takoradi Market,Western,Takoradi,Women Dress,Clothing,94.88,7,0.0,664.16,0.0,664.16,MoMo,CSH021,CUS0037,44.0
TX10762,2023-03-13,STR001,Accra Central,Greater Accra,Accra,Socks Pack 3,Clothing,28.48,4,0.0,113.92,0.0,113.92,Bank Card,CSH024,CUS0268,64.0
TX10763,2023-01-23,STR003,Takoradi Market,Western,Takoradi,Body Lotion 400ml,Health & Beauty,51.64,1,0.0,51.64,0.0,51.64,Bank Card,CSH026,CUS0369,50.0
TX10764,2023-06-13,STR004,Tema Hub,Greater Accra,Tema,Children Shorts,Clothing,112.34,10,0.0,1123.4,0.0,1123.4,Cash,CSH022,CUS0183,37.0
TX10765,2023-05-24,STR001,Accra Central,Greater Accra,Accra,Face Wash,Health & Beauty,16.27,8,0.1,130.16,13.02,117.14,MoMo,CSH003,CUS0013,64.0
TX10767,2023-06-10,STR004,Tema Hub,Greater Accra,Tema,Extension Cable,Electronics,212.97,10,0.15,2129.7,319.45,1810.25,MoMo,CSH008,CUS0217,48.0
TX10768,2023-04-07,STR003,Takoradi Market,Western,Takoradi,Air Freshener,Household,57.07,9,0.0,513.63,0.0,513.63,MoMo,CSH004,CUS0355,39.0
TX10769,2023-04-06,STR002,Kumasi Main,Ashanti,Kumasi,Washing Powder 1kg,Household,49.7,4,0.0,198.8,0.0,198.8,Bank Card,CSH018,CUS0361,19.0
TX10770,2023-06-20,STR001,Accra Central,Greater Accra,Accra,Sneakers Size 40,Clothing,39.63,7,0.05,277.41,13.87,263.54,Cash,CSH014,CUS0286,32.0
TX10771,2023-09-10,STR002,Kumasi Main,Ashanti,Kumasi,School Uniform,Clothing,59.07,10,0.0,590.7,0.0,590.7,MoMo,CSH002,CUS0273,50.0
TX10772,2023-11-14,STR001,Accra Central,Greater Accra,Accra,Painkillers 20s,Health & Beauty,16.18,9,0.0,145.62,0.0,145.62,Cash,CSH016,CUS0369,50.0
TX10773,2023-01-02,STR002,Kumasi Main,Ashanti,Kumasi,Sugar 2kg,Grocery,16.56,5,0.1,82.8,8.28,74.52,MoMo,CSH030,CUS0062,35.0
TX10774,2023-08-22,STR002,Kumasi Main,Ashanti,Kumasi,Milk Powder 400g,Grocery,29.58,3,0.0,88.74,0.0,88.74,Cash,CSH029,CUS0084,52.0
TX10776,2023-06-21,STR005,Tamale North,Northern,Tamale,Toothpaste 100g,Health & Beauty,42.5,2,0.0,85.0,0.0,85.0,Cash,CSH012,CUS0217,48.0
TX10777,2023-11-02,STR004,Tema Hub,Greater Accra,Tema,Extension Cable,Electronics,287.41,6,0.05,1724.46,86.22,1638.24,MoMo,CSH014,CUS0342,44.0
